Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Equatorial Guinea,GNQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,660.45311053351,654.473292731809,872.90352969485,959.211395068814,1103.72632620769,1276.82536905061,2085.74948754072,5099.98499765669,6131.70391395533,7503.83483877564,8703.66145608783,13945.6360017588,16236.600978313,18069.8993277537,24525.8652414284,28241.9280723291,29941.8589733777,33840.5510026199,38790.9039784876,37820.9548140404,33294.6534965385,34622.1162657965,36576.0904309039,34180.7115318707,33542.7650820436,29592.379672326,26232.1337762133,24532.9520018941,22743.8244342202,..,..
Equatorial Guinea,GNQ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,276854018.498321,283290728.178842,390420070.112497,443766682.180451,528793075.433453,634285984.932532,1075940130.39634,2735937951.84291,3424507582.31274,4365505994.1545,5275994205.11278,8808984110.68696,10689918298.5056,12407949351.9927,17583794558.9769,21168313557.6932,23489268597.1789,27806340831.6897,33392761780.8412,34099335039.384,31418133530.8201,34166939303.2501,37716935267.5342,36792562242.1555,37644240225.2156,34580707928.9306,31876738090.0452,30960609959.3423,29771074844.9589,..,..
Eritrea,ERI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1053.04306138498,1233.39787354517,1540.9712957234,1628.6842070238,1818.46458419303,1997.28709567189,2045.08542647691,2046.16881234648,1977.56064970468,2121.70203918172,2124.88834599184,2009.73975002053,2002.32794235263,2037.79285459683,2013.88919550739,2042.66479508839,1838.04301642641,1888.6151795324,1921.43478978428,2102.95405980347,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2377345803.21047,2761116548.06294,3418536951.57165,3589981560.17441,3994191994.45495,4384402689.38993,4512341927.7123,4578108331.58808,4533391674.3534,5038452509.8897,5271971229.92982,5227278826.83015,5445937544.59452,5760145512.58182,5876941519.77563,6120918594.41499,5629519551.80748,5892328270.92673,6091784107.74973,6758835465.49469,..,..,..,..,..,..,..,..,..
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5795.93510158536,5948.33444708022,6462.30668896771,6874.48454433474,7968.17384516032,8438.28407853829,8419.57135494532,9435.0085505661,10326.179421977,11670.3652656957,13122.8391600943,14521.297790749,16624.9120413037,19313.2642372794,22170.2522577934,22830.0903163589,20597.9334728765,21796.6100997635,24780.9787761938,26190.5529510261,27642.5853670431,29135.7043979166,29397.1298449963,30913.2051238477,33675.4577075001,35973.7764604798,..,..
Estonia,EST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8659868921.46154,8699522405.53708,9283969507.79844,9731479074.05299,11151738182.3865,11696778105.1703,11705258558.7846,13180565420.0126,14333924548.3376,16097518329.2373,17987738093.5245,19785994304.7851,22523015210.7572,26011297407.4102,29723213796.9785,30525885461.1003,27488251188.5558,29021641432.5826,32895237685.6919,34642139626.1105,36432844586.0068,38300194537.7593,38669190378.0171,40675286169.9076,44363509176.5373,47517185746.2244,..,..
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3655.33129663176,3741.53330582743,3851.26566718347,3970.12319447729,4061.14197512655,4256.2470315446,4411.84518475723,4541.11699199418,4632.51192936868,4769.01051125482,4905.54547652464,5025.16816427693,5299.74750762016,5587.10792054286,5925.2642971962,6449.37007039588,7005.21933560337,7465.18762579611,7619.6304786302,7742.41072484746,8073.51173066176,8370.81909722899,8930.86256183463,9373.00302828003,9565.5315823751,9810.545674666,9953.99547724318,10249.5116915508,10637.8417276438,..,..
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3006217564.97589,3162590891.28353,3339020374.5884,3524302180.47666,3685973679.46436,3944864254.96383,4171434916.94944,4375030179.12899,4539481824.8031,4740911501.32251,4932207116.18955,5093555677.82458,5400755395.36789,5714505155.34707,6081015794.51229,6646585357.77852,7258051711.86396,7783592808.41156,8000192922.88538,8187343841.97227,8596974010.74267,8973785938.44059,9638972792.63738,10186945238.2528,10474457958.864,10831274088.841,11088591697.7213,11528169023.6069,12086620030.3733,..,..
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,424.823988957268,393.685955236648,354.76786549799,396.471751158293,403.577963087255,422.977743203423,469.149191133492,477.48637330404,452.662093310938,469.128030126039,494.287301906942,531.53379385437,532.626621805948,515.873303337688,584.896866866195,655.786698721255,728.390515986983,811.064277431763,891.276432732849,950.554329358578,1052.60667249851,1161.58143397688,1250.35122224316,1367.71414426889,1494.11205196438,1621.70672639925,1746.16276984628,1897.2490774949,2022.13796136605,..,..
Ethiopia,ETH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20343913831.9471,19530748035.0255,18243435486.7045,21130186380.9924,22269834773.9619,24129995380.3165,27625160470.5847,28982201926.8987,28294877193.9424,30185110941.0641,32734079688.4761,36229036694.1148,37359544975.7354,37230877571.8901,43422453872.1972,50066895250.2363,57170793257.7486,65432081767.8986,73901286146.4386,81019465010.3224,92250410883.9292,104704865663.231,115941281524.756,130460487306.692,146563805635.743,163525540498.149,180908576271.932,201867347379.435,220867127067.366,..,..
Euro area,EMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17006.0787564896,17966.0798811662,18544.1148380464,18764.8881146013,19572.6953179518,20419.1933079269,21051.8974643336,21913.9092467713,22960.5552382708,23840.9499856392,25319.1225565047,26505.960329621,27535.032625592,27952.9652595674,29051.4149468615,30076.708583911,32500.3338667029,34385.2126318526,35709.6314321742,34794.9443502844,35768.8432855554,37435.6703464808,37801.9210021728,38981.9561214963,39949.4520203638,41053.3333202391,42711.5374173216,45090.4610058817,46207.3235069981,..,..
Euro area,EMU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5293356085476.77,5618139368832.67,5825857281308.98,5919367048586.79,6192150574088.79,6476589300400.18,6694566865128.95,6985316323808.91,7334381565731.26,7635276369673.92,8135307296056.47,8549441152647.59,8924801701540.97,9109479030272.64,9519640423582.01,9906678815356.08,10755101126600.5,11438074729482.7,11936827226841.4,11668863504811.8,12023749572558.7,12556659183082.3,12707463295742.1,13148696168654,13521541414634.7,13938980881500.7,14548272494399,15383258361357.5,15792885551644.7,..,..
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11606.6142924814,11895.986753464,11923.2895190985,11989.3124553465,12204.3133297936,12684.5470673431,13116.1167361671,13688.1766982276,14205.1487487114,14753.107389225,15887.0864986121,16690.3031640692,17490.9783800214,18141.6325192583,19261.6756435504,20307.4247963124,22474.1713019743,24083.2156087543,25738.7857252695,25026.9310329729,26070.6907463,27865.1447034824,28589.4783014284,29595.8326935419,30357.720385648,30851.997990208,31768.4813572155,33620.432377564,34702.5547227272,..,..
Europe & Central Asia,ECS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9779391283594.35,10068243595222.5,10131904001974.5,10223441105061.2,10430849030215.7,10860672588710,11248087098722.7,11756540515017.2,12216648004261.3,12702948563051.4,13694563595823.2,14405120530859.8,15123556563014.6,15727450808961.2,16748347987153.3,17711392574366.4,19661802274196.9,21145162575501,22689544237005.6,22153103433480.6,23167127996292,24824024761934.9,25572910816566.7,26599730948652.2,27416967344020.5,27998132395701.4,28966894087012.6,30776821619959.2,31884484835866,..,..
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6524.72122584163,6336.59637572844,5791.9459086603,5553.23619813394,5034.4573345279,5028.4362614557,5079.68566790098,5267.82985292326,5312.06555445699,5481.19963248597,6121.89019587529,6483.96318741094,6950.68215291904,7663.16960036136,8588.99245867295,9658.49377771893,11553.8591125434,12895.1096468667,14815.2573606754,14330.0668694296,15296.9439039479,17372.4052827111,18296.2842300391,19017.0427037121,19482.3244753658,19251.9607863747,19592.8661324994,20906.3606652182,21931.7244501372,..,..
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2514807649269.92,2454764530012.22,2253096642191.64,2167182451834.92,1967864398597.07,1967596028343.08,1989472627303.47,2065026598581.28,2083625634171.87,2149790658783.9,2401626608726.93,2542041385675.92,2722728010708.59,3003061677755.13,3368980594768.86,3792494373046.43,4543172305101.43,5079629174103.14,5851905453846.31,5685359366024.47,6100163291826.3,6966555790693.24,7378266959497.7,7716701281567.25,7954205563163.58,7909558911212.44,8098930930269.45,8691002739585.07,9163014316547.18,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14911.1691158236,15528.2015417146,15974.23486171,16296.299238524,17081.4724630442,17907.2657764141,18659.6800791162,19501.3569062053,20371.4964953619,21113.0372030831,22551.507152381,23722.9962757122,24624.3588042725,25234.9204671297,26450.3515168449,27685.9654442617,30027.710900966,31755.9841169006,33096.0369204423,32438.2616414874,33180.3715143323,34546.607597592,34637.7384194696,35501.7239203124,..,..,..,..,..,..,..
European Union,EUU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7125226428168.37,7436100044870.83,7672601151967.14,7853582619412.51,8251045014898.85,8667087518570.25,9043991430122.73,9468362964565.02,9903975738120.09,10285849295693.7,11004587308326.1,11604376917181.7,12078349741346.2,12424180123205.6,13075204063945.8,13740637564087.1,14959182195583,15879014759918.8,16611699901797.3,16329691380550.3,16743873720901.2,17481655149242.5,17514236826757.3,17990117485612,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3823.29702391405,3810.16358803252,4084.3476025881,4210.82086475666,4457.22258081455,4605.40338567167,4858.68860230683,4782.82262148165,4854.0904397825,5316.66395271987,5312.12836339356,5517.36059043661,5774.53023666351,5934.62453819738,6403.4019634625,6618.78484163568,6892.83669549767,6947.96198649698,7078.62736616802,6965.5389437375,7202.75836335839,7520.37365528929,7758.21876915102,8262.95731183168,8882.38836461415,9372.54233708342,9670.84100111229,10329.438792097,10879.4784622426,..,..
Fiji,FJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2785550982.60413,2801998112.8027,3040670175.35116,3179013952.51928,3412489722.87485,3571144920.33445,3811087318.00905,3791515673.66287,3884034444.02505,4286842095.06989,4308167975.48236,4490717718.57112,4707726197.15158,4843104654.63397,5237086329.83744,5438020101.02724,5706372715.10166,5809816333.48891,5983995508.89116,5946041767.31524,6193061290.46609,6493459112.28588,6711394552.4107,7152481952.77999,7696172045.68502,8141243332.63376,8436832018.52936,9063659033.07461,9611834270.25751,..,..
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18139.2878936426,17544.6189848476,17248.9207587488,17449.5559041562,18449.30434218,19556.546435244,20062.1735381835,21792.2174780224,23576.5655846506,24767.280673451,26788.408471848,27807.3197803378,28605.1223159604,29019.3103958371,31173.3230804735,32051.7940038456,34419.380646761,37801.784534824,40083.6972699668,37980.0651571834,38953.3575952203,40916.8385790274,40873.0953326066,41493.1416470359,41757.4021894413,42535.475165346,44015.5299223421,46735.4107423245,48416.93602994,..,..
Finland,FIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90450307470.7843,87964157989.0899,86968920474.2454,88407250161.9445,93876204111.3575,99890732316.4749,102810072835.09,112008402121.151,121501783587.366,127934744369.414,138662401027.656,144264597478.951,148763741906.139,151278071363.844,162979494876.286,168146788316.398,181261682879.857,199923053905.014,212980676990.544,202770668445.797,208920568365.04,220471055643.893,221285752810.968,225680035610.262,228058553146.46,233074454768.243,241878673628.836,257428643746.622,267167073860.011,..,..
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17624.2379668255,18309.4720592273,18931.8699475361,19175.3126778033,19972.1793246617,20745.4582303319,21331.4504294765,22241.4129000794,23359.0584934562,24307.4987876484,26094.2525634431,27501.5424106098,28523.8857271382,28141.4613974335,29034.0007086989,30498.5792943609,32434.8602641226,34088.3600835306,35095.2629574491,34685.17379693,35900.0455682618,37440.6386298685,37679.1217798605,39523.8539542181,40141.585477622,40833.2420664584,42047.2872382377,44255.9416401023,45342.3957360832,..,..
France,FRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1026359782091.95,1072190068562.1,1114163586498.22,1133390757774.38,1184893317452.63,1235223978659.14,1274620290657.55,1333703010582.74,1405895021896,1470523899441.7,1589466159270.73,1687423963351.02,1762926373243.27,1751662056556.65,1820573965868.89,1926880446239.76,2063550602545.51,2182208128988.31,2259256991361.58,2244374928284.9,2334490464490.46,2446475413051,2474003939353.38,2608522466158.15,2662033396692.53,2719223033898.26,2811271869777.93,2959179910621.04,3037362126717.57,..,..
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12690.8193469738,13546.7887627337,13068.4785025962,13538.7875229201,13968.5719179955,14588.7140706025,15006.9494544877,15740.3160043494,16066.7234213706,14483.9212963004,14182.2303353337,14453.9672197091,14301.4324322433,14537.3885172341,14655.9453913057,15106.7781499186,14708.2337595245,15549.513219436,14863.5683793029,14514.7729871152,15190.4144124785,16011.1245045144,16536.5659575193,17116.3436462546,17548.2712911969,17819.5595910343,17839.8973012187,17762.4086445387,17875.7611482905,..,..
Gabon,GAB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12049780680.1195,13218726179.2665,13102182108.6544,13941945537.7776,14768342503.1603,15827966976.0439,16702059430.1193,17965020787.7722,18799046473.1323,17366974798.1715,17420884454.7106,18183134124.2957,18424749923.9455,19188669585.4887,19841145591.0227,21006715249.5912,21035009927.6515,22897824429.1109,22570923126.7067,22772633753.1288,24671359663.8828,26972900729.6627,28933731797.6842,31101611665.6435,33057433458.3567,34706906741.6233,35820248113.89,36676229904.6424,37883653707.5434,..,..
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1588.88969662044,1630.3945632301,1665.5005045858,1701.04198951247,1687.01311282001,1684.6698335064,1700.15835399509,1759.15990705882,1785.30947102479,1868.1382983404,1952.907588684,2045.71586907875,1947.27252543602,2052.93939131966,2186.55945093342,2134.31033591454,2121.13587008058,2178.1535382926,2290.38624555601,2389.54903807679,2484.66916783389,2261.04901704761,2352.8084205076,2389.25392755288,2328.65087626561,2376.47891422376,2377.04224368238,2464.77371557032,2612.00099501428,..,..
"Gambia, The",GMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1518331871.86261,1618448662.26531,1711260130.9493,1804570807.07818,1845949992.20501,1901276257.34948,1979139038.4605,2111917206.5817,2210436288.81256,2385861069.37436,2573352188.33167,2782324964.92142,2734478863.84131,2976608146.95915,3272245255.42704,3294822372.27504,3375671074.76039,3571840723.46205,3869115128.82409,4158482010.43523,4455498813.08305,4178750957.70949,4482125921.95961,4691804219.32879,4713287176.89839,4957002308.02277,5108594190.54532,5456747740.25885,5955628692.73405,..,..
